Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 ANCHTEN1	 ANCHTEN2	 ANCHTEN3	 CON1FX	 CON3FX	 CON5FX	 CON1FY	 CON3FY	 CON5FY	 CON1FZ	 CON3FZ	 CON5FZ	 CON2FX	 CON4FX	 CON6FX	 CON2FY	 CON4FY	 CON6FY	 CON2FZ	 CON4FZ	 CON6FZ	 L1N1FX	 L1N2FX	 L3N1FX	 
(s)	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 
71.55	 1.26023e+006	 1.37542e+006	 1.6036e+006	 698923	 826794	 1.04712e+006	 732751	 -451862	 -548225	 -9575.1	 719371	 -950591	 -1.02526e+006	 -1.08171e+006	 -1.16934e+006	 -698726	 419459	 526201	 5128.95	 -712315	 905163	 -15763.9	 -15853.1	 -16005.1	 -4.68053	 -9.29437	 28.2981	 
71.6	 1.26975e+006	 1.37137e+006	 1.60054e+006	 687926	 826872	 1.04685e+006	 738368	 -450650	 -547308	 -9694.63	 717226	 -949257	 -1.03295e+006	 -1.0785e+006	 -1.16665e+006	 -687727	 419083	 526096	 5000.63	 -712626	 904909	 -15756.2	 -15853.1	 -16005	 -14.5261	 -28.9118	 22.6448	 
71.65	 1.27526e+006	 1.36752e+006	 1.59761e+006	 679459	 826835	 1.04666e+006	 741691	 -449478	 -546429	 -9778.54	 715194	 -947967	 -1.03734e+006	 -1.07544e+006	 -1.1641e+006	 -679259	 418642	 526035	 4891.72	 -712842	 904726	 -15750.3	 -15853.1	 -16004.9	 -18.8937	 -37.7928	 18.1267	 
71.7	 1.27485e+006	 1.36501e+006	 1.59526e+006	 674733	 826013	 1.04642e+006	 741609	 -448727	 -545736	 -9812.42	 713882	 -946982	 -1.0369e+006	 -1.07344e+006	 -1.16201e+006	 -674532	 417799	 525950	 4810.41	 -712384	 904498	 -15747	 -15852.5	 -16004.7	 -32.1926	 -64.1864	 13.0368	 
71.75	 1.26781e+006	 1.36424e+006	 1.59379e+006	 675695	 824173	 1.0459e+006	 737696	 -448527	 -545324	 -9790.59	 713501	 -946476	 -1.03105e+006	 -1.0728e+006	 -1.16059e+006	 -675494	 416439	 525727	 4769.69	 -711048	 904029	 -15747.8	 -15851.2	 -16004.3	 -27.8916	 -55.6237	 8.06025	 
71.8	 1.25505e+006	 1.36474e+006	 1.59329e+006	 681473	 821426	 1.04497e+006	 730452	 -448712	 -545229	 -9719.18	 713796	 -946518	 -1.02053e+006	 -1.07315e+006	 -1.15992e+006	 -681274	 414623	 525297	 4762.23	 -708927	 903203	 -15751.9	 -15849.3	 -16003.7	 -11.3509	 -22.6388	 3.479	 
71.85	 1.24028e+006	 1.36578e+006	 1.59366e+006	 689206	 818125	 1.04372e+006	 722038	 -449051	 -545409	 -9626.14	 714400	 -947038	 -1.0084e+006	 -1.07394e+006	 -1.15991e+006	 -689009	 412532	 524704	 4767.14	 -706325	 902096	 -15757.4	 -15847	 -16002.8	 -0.10793	 -0.0695105	 -0.54596	 
71.9	 1.22753e+006	 1.36676e+006	 1.59461e+006	 696603	 814758	 1.0424e+006	 714788	 -449334	 -545772	 -9541.24	 714983	 -947881	 -997912	 -1.07468e+006	 -1.16036e+006	 -696408	 410416	 524081	 4768.2	 -703660	 900939	 -15762.6	 -15844.6	 -16001.9	 13.353	 26.7978	 -4.54751	 
71.95	 1.21914e+006	 1.36738e+006	 1.59575e+006	 701318	 811596	 1.04126e+006	 710053	 -449468	 -546184	 -9481.09	 715397	 -948810	 -990973	 -1.07514e+006	 -1.16097e+006	 -701124	 408415	 523543	 4749.47	 -701167	 899928	 -15765.9	 -15842.5	 -16001.1	 20.5529	 41.2558	 -7.29917	 
72	 1.2165e+006	 1.36732e+006	 1.59664e+006	 701948	 809013	 1.04062e+006	 708656	 -449346	 -546504	 -9455.06	 715466	 -949573	 -988728	 -1.07506e+006	 -1.16143e+006	 -701755	 406717	 523256	 4701.99	 -699166	 899351	 -15766.3	 -15840.7	 -16000.7	 23.9432	 48.014	 -9.26096	 
72.05	 1.22017e+006	 1.36615e+006	 1.59704e+006	 698005	 807562	 1.04071e+006	 710925	 -448825	 -546645	 -9465.61	 714960	 -950018	 -991621	 -1.07413e+006	 -1.16155e+006	 -697812	 405603	 523339	 4623.29	 -698135	 899413	 -15763.4	 -15839.7	 -16000.8	 19.7017	 39.5923	 -9.83264	 
72.1	 1.22973e+006	 1.36378e+006	 1.59684e+006	 690218	 807468	 1.04169e+006	 716625	 -447884	 -546573	 -9507.88	 713833	 -950075	 -999299	 -1.07226e+006	 -1.16125e+006	 -690023	 405185	 523863	 4519.08	 -698268	 900234	 -15757.9	 -15839.6	 -16001.5	 12.6192	 25.3642	 -9.89969	 
72.15	 1.24288e+006	 1.36058e+006	 1.59605e+006	 680155	 808176	 1.04338e+006	 724423	 -446638	 -546297	 -9562.58	 712267	 -949758	 -1.00989e+006	 -1.06975e+006	 -1.16055e+006	 -679959	 405186	 524750	 4400.32	 -699086	 901681	 -15750.9	 -15840.1	 -16002.7	 -3.89297	 -7.60148	 -8.72473	 
72.2	 1.25577e+006	 1.35714e+006	 1.5949e+006	 670840	 809013	 1.04556e+006	 732079	 -445290	 -545897	 -9599.42	 710579	 -949201	 -1.02026e+006	 -1.06706e+006	 -1.15962e+006	 -670642	 405269	 525878	 4286.8	 -700006	 903546	 -15744.3	 -15840.7	 -16004.2	 -20.7489	 -41.2563	 -6.95563	 
72.25	 1.26492e+006	 1.3541e+006	 1.59377e+006	 665218	 809435	 1.04788e+006	 737556	 -444050	 -545495	 -9592.02	 709106	 -948620	 -1.02759e+006	 -1.0647e+006	 -1.15873e+006	 -665019	 405163	 527077	 4196.89	 -700555	 905533	 -15740.4	 -15841	 -16005.8	 -26.8842	 -53.5725	 -5.21773	 
72.3	 1.26799e+006	 1.35193e+006	 1.59298e+006	 664444	 809161	 1.04991e+006	 739498	 -443067	 -545204	 -9524.28	 708088	 -948213	 -1.02998e+006	 -1.06302e+006	 -1.15811e+006	 -664245	 404729	 528127	 4136.81	 -700489	 907265	 -15739.9	 -15840.8	 -16007.2	 -26.6491	 -53.1192	 -2.81038	 
72.35	 1.26422e+006	 1.35093e+006	 1.59281e+006	 668428	 808211	 1.05144e+006	 737440	 -442449	 -545116	 -9392.92	 707702	 -948150	 -1.02682e+006	 -1.06227e+006	 -1.15797e+006	 -668230	 403977	 528932	 4104.67	 -699826	 908576	 -15742.8	 -15840.2	 -16008.2	 -21.5705	 -42.9954	 -0.621664	 
72.4	 1.25459e+006	 1.35135e+006	 1.5934e+006	 676226	 806555	 1.05244e+006	 731944	 -442267	 -545278	 -9207.91	 708073	 -948515	 -1.01891e+006	 -1.06262e+006	 -1.15841e+006	 -676030	 402895	 529462	 4093.34	 -698538	 909415	 -15748.3	 -15839	 -16008.9	 -14.0936	 -28.031	 0.88921	 
72.45	 1.2415e+006	 1.35305e+006	 1.5947e+006	 686336	 804261	 1.05288e+006	 724403	 -442481	 -545672	 -8989.62	 709140	 -949284	 -1.00821e+006	 -1.06398e+006	 -1.15938e+006	 -686143	 401515	 529715	 4092.64	 -696686	 909777	 -15755.4	 -15837.4	 -16009.2	 -1.99674	 -3.85013	 2.41214	 
72.5	 1.22833e+006	 1.35536e+006	 1.59645e+006	 696469	 801752	 1.05296e+006	 716775	 -442870	 -546204	 -8763.78	 710553	 -950296	 -997471	 -1.06582e+006	 -1.16071e+006	 -696278	 400049	 529790	 4088.16	 -694634	 909834	 -15762.5	 -15835.6	 -16009.2	 12.171	 24.4739	 3.63646	 
72.55	 1.21877e+006	 1.35739e+006	 1.59824e+006	 704003	 799566	 1.05298e+006	 711226	 -443145	 -546739	 -8557.22	 711848	 -951315	 -989687	 -1.06743e+006	 -1.16208e+006	 -703814	 398765	 529828	 4064.41	 -692851	 909826	 -15767.8	 -15834.1	 -16009.2	 23.6315	 47.379	 4.91156	 
72.6	 1.21572e+006	 1.35849e+006	 1.59967e+006	 706903	 798153	 1.05322e+006	 709453	 -443087	 -547141	 -8389.17	 712669	 -952102	 -987207	 -1.0683e+006	 -1.16323e+006	 -706715	 397884	 529985	 4010.26	 -691727	 910021	 -15769.8	 -15833.1	 -16009.4	 27.705	 55.5473	 5.59917	 
72.65	 1.21993e+006	 1.35834e+006	 1.60041e+006	 704487	 797654	 1.05384e+006	 711901	 -442602	 -547292	 -8262.78	 712854	 -952446	 -990632	 -1.06819e+006	 -1.16388e+006	 -704299	 397476	 530330	 3923	 -691385	 910538	 -15768	 -15832.8	 -16009.8	 23.6148	 47.4143	 6.26136	 
72.7	 1.23006e+006	 1.35702e+006	 1.6003e+006	 697521	 798112	 1.05491e+006	 717793	 -441719	 -547145	 -8167	 712438	 -952262	 -998873	 -1.06716e+006	 -1.16396e+006	 -697333	 397560	 530900	 3808.28	 -691865	 911440	 -15763.1	 -15833.1	 -16010.6	 15.3464	 30.8786	 6.52487	 
72.75	 1.24346e+006	 1.35484e+006	 1.59945e+006	 687671	 799467	 1.05638e+006	 725590	 -440537	 -546733	 -8082.92	 711573	 -951604	 -1.00978e+006	 -1.06545e+006	 -1.16352e+006	 -687481	 398103	 531671	 3676.38	 -693116	 912687	 -15756.1	 -15834.1	 -16011.6	 1.58814	 3.41898	 5.43463	 
72.8	 1.25689e+006	 1.35224e+006	 1.59806e+006	 677466	 801359	 1.05796e+006	 733401	 -439200	 -546127	 -7989.59	 710485	 -950589	 -1.02071e+006	 -1.06342e+006	 -1.16272e+006	 -677273	 398925	 532502	 3541.5	 -694826	 914034	 -15749	 -15835.4	 -16012.7	 -12.0707	 -23.8949	 4.10628	 
72.85	 1.26706e+006	 1.34986e+006	 1.59646e+006	 669485	 803311	 1.05948e+006	 739306	 -437919	 -545443	 -7867.92	 709515	 -949417	 -1.02898e+006	 -1.06158e+006	 -1.16181e+006	 -669291	 399786	 533305	 3416.97	 -696583	 915334	 -15743.4	 -15836.8	 -16013.7	 -24.0901	 -47.9065	 0.997603	 
72.9	 1.27125e+006	 1.34836e+006	 1.59503e+006	 665882	 804670	 1.06064e+006	 741724	 -436903	 -544805	 -7704.44	 709002	 -948310	 -1.0324e+006	 -1.06043e+006	 -1.16104e+006	 -665688	 400360	 533920	 3312.74	 -697821	 916310	 -15740.9	 -15837.7	 -16014.5	 -29.4245	 -58.5842	 -3.29424	 
72.95	 1.26827e+006	 1.34815e+006	 1.59406e+006	 667589	 804941	 1.06111e+006	 739952	 -436281	 -544317	 -7496.39	 709164	 -947449	 -1.03001e+006	 -1.0603e+006	 -1.16064e+006	 -667395	 400399	 534192	 3231.62	 -698112	 916696	 -15742.2	 -15837.9	 -16014.8	 -26.6677	 -53.0801	 -7.81466	 
73	 1.25886e+006	 1.34926e+006	 1.5937e+006	 674010	 804128	 1.06084e+006	 734415	 -436064	 -544028	 -7252.66	 710026	 -946921	 -1.02241e+006	 -1.06123e+006	 -1.16071e+006	 -673818	 399904	 534092	 3168.62	 -697458	 916447	 -15746.7	 -15837.3	 -16014.6	 -16.6328	 -33.0374	 -12.1354	 
73.05	 1.24554e+006	 1.35143e+006	 1.59389e+006	 683213	 802582	 1.05998e+006	 726569	 -436162	 -543920	 -6991.19	 711448	 -946703	 -1.01164e+006	 -1.063e+006	 -1.1612e+006	 -683024	 399050	 533689	 3112.84	 -696166	 915681	 -15753.2	 -15836.3	 -16014	 -1.53811	 -2.91437	 -16.431	 
73.1	 1.23178e+006	 1.35423e+006	 1.59447e+006	 692470	 800661	 1.05864e+006	 718442	 -436434	 -543936	 -6733.27	 713204	 -946692	 -1.00054e+006	 -1.06527e+006	 -1.162e+006	 -692284	 398012	 533047	 3050.94	 -694546	 914507	 -15759.7	 -15834.9	 -16013.1	 11.2162	 22.5855	 -18.603	 
73.15	 1.2212e+006	 1.35704e+006	 1.59511e+006	 699400	 798942	 1.05722e+006	 712146	 -436683	 -543967	 -6498.48	 714970	 -946704	 -992039	 -1.06756e+006	 -1.16285e+006	 -699216	 397078	 532359	 2972.7	 -693099	 913259	 -15764.6	 -15833.7	 -16012.1	 20.8301	 41.7883	 -19.7895	 
73.2	 1.21665e+006	 1.35922e+006	 1.59554e+006	 702268	 797868	 1.05595e+006	 709346	 -436702	 -543918	 -6300.03	 716400	 -946569	 -988449	 -1.06937e+006	 -1.16357e+006	 -702085	 396467	 531747	 2872.17	 -692211	 912145	 -15766.5	 -15833	 -16011.2	 25.462	 51.0342	 -19.1113	 
73.25	 1.21711e+006	 1.36023e+006	 1.59551e+006	 700289	 797734	 1.05503e+006	 709437	 -436319	 -543712	 -6129.69	 717198	 -946148	 -988947	 -1.07027e+006	 -1.16398e+006	 -700107	 396326	 531311	 2748.41	 -692138	 911338	 -15765.1	 -15832.9	 -16010.6	 23.5147	 47.1281	 -16.5908	 
73.3	 1.22576e+006	 1.35978e+006	 1.59488e+006	 693884	 798661	 1.05466e+006	 714299	 -435447	 -543292	 -6000.38	 717213	 -945339	 -996104	 -1.07005e+006	 -1.16396e+006	 -693700	 396713	 531152	 2605.73	 -692985	 911008	 -15760.5	 -15833.5	 -16010.4	 19.396	 39.0996	 -13.3978	 
73.35	 1.24007e+006	 1.35812e+006	 1.59371e+006	 683463	 800418	 1.05483e+006	 722456	 -434165	 -542686	 -5895.98	 716559	 -944185	 -1.00787e+006	 -1.0689e+006	 -1.16358e+006	 -683277	 397515	 531258	 2448.27	 -694551	 911139	 -15753.2	 -15834.8	 -16010.5	 12.0381	 23.7118	 -10.267	 
73.4	 1.25512e+006	 1.35586e+006	 1.59226e+006	 671871	 802536	 1.05532e+006	 731022	 -432671	 -541982	 -5790.75	 715554	 -942836	 -1.02025e+006	 -1.0673e+006	 -1.16302e+006	 -671683	 398498	 531527	 2288.32	 -696428	 911550	 -15745	 -15836.3	 -16010.8	 -25.3589	 -50.3156	 -6.96277	 
73.45	 1.26725e+006	 1.35371e+006	 1.59086e+006	 664493	 804604	 1.05599e+006	 737866	 -431195	 -541289	 -5667.7	 714574	 -941483	 -1.03026e+006	 -1.06582e+006	 -1.16252e+006	 -664303	 399458	 531886	 2144.39	 -698263	 912118	 -15739.9	 -15837.7	 -16011.3	 -25.9282	 -51.8169	 -4.98071	 
73.5	 1.27369e+006	 1.35236e+006	 1.58987e+006	 662074	 806192	 1.0566e+006	 741378	 -429957	 -540730	 -5515.92	 713988	 -940341	 -1.03567e+006	 -1.065e+006	 -1.16236e+006	 -661884	 400182	 532214	 2016.94	 -699678	 912633	 -15738.2	 -15838.8	 -16011.7	 -28.0904	 -56.0833	 -4.25358	 
73.55	 1.27316e+006	 1.35229e+006	 1.58955e+006	 664802	 806947	 1.05696e+006	 740806	 -429107	 -540389	 -5332.7	 714053	 -939561	 -1.03543e+006	 -1.06521e+006	 -1.1627e+006	 -664613	 400495	 532414	 1904.24	 -700369	 912931	 -15740.2	 -15839.3	 -16012	 -22.232	 -44.4512	 -4.06922	 
73.6	 1.26621e+006	 1.35364e+006	 1.59001e+006	 671761	 806792	 1.05713e+006	 736468	 -428692	 -540302	 -5124.05	 714858	 -939215	 -1.02999e+006	 -1.06656e+006	 -1.16365e+006	 -671574	 400360	 532520	 1801.43	 -700267	 913067	 -15745.2	 -15839.2	 -16012.1	 -20.2015	 -40.3933	 -5.59043	 
73.65	 1.25494e+006	 1.35622e+006	 1.59123e+006	 682486	 805750	 1.05712e+006	 729587	 -428649	 -540468	 -4901.91	 716307	 -939301	 -1.02105e+006	 -1.06887e+006	 -1.16518e+006	 -682302	 399790	 532533	 1705.46	 -699393	 913045	 -15752.7	 -15838.5	 -16012.1	 -13.4996	 -26.8982	 -7.57827	 
73.7	 1.24213e+006	 1.35949e+006	 1.59307e+006	 695356	 804153	 1.05706e+006	 721787	 -428814	 -540829	 -4679.98	 718132	 -939726	 -1.01088e+006	 -1.07173e+006	 -1.16717e+006	 -695176	 398948	 532524	 1610.95	 -698034	 912987	 -15761.8	 -15837.3	 -16012	 7.84728	 15.6257	 -9.31968	 
73.75	 1.23171e+006	 1.36247e+006	 1.5952e+006	 706697	 802634	 1.05731e+006	 715358	 -428880	 -541284	 -4474.2	 719823	 -940315	 -1.00267e+006	 -1.07436e+006	 -1.16939e+006	 -706519	 398151	 532667	 1509.39	 -696740	 913191	 -15769.7	 -15836.3	 -16012.2	 22.5189	 44.958	 -11.3446	 
73.8	 1.22792e+006	 1.36298e+006	 1.59736e+006	 713856	 801771	 1.05813e+006	 712792	 -428161	 -541742	 -4299.64	 720219	 -940904	 -999847	 -1.07503e+006	 -1.17165e+006	 -713680	 397685	 533097	 1396.95	 -696012	 913891	 -15774.7	 -15835.7	 -16012.8	 27.4666	 54.876	 -13.4237	 
73.85	 1.2321e+006	 1.36442e+006	 1.59931e+006	 715917	 801564	 1.05967e+006	 714873	 -427742	 -542125	 -4159.07	 721135	 -941360	 -1.0035e+006	 -1.0764e+006	 -1.17377e+006	 -715742	 397551	 533885	 1274.75	 -695851	 915207	 -15776.1	 -15835.5	 -16013.8	 26.2041	 52.3356	 -15.5045	 
73.9	 1.24303e+006	 1.36496e+006	 1.60094e+006	 713233	 801024	 1.06193e+006	 720901	 -427050	 -542399	 -4046.46	 721600	 -941613	 -1.01263e+006	 -1.07705e+006	 -1.17565e+006	 -713058	 397256	 535037	 1146.5	 -695397	 917153	 -15774.1	 -15835.2	 -16015.4	 17.6435	 35.2384	 -17.5107	 
73.95	 1.2582e+006	 1.36432e+006	 1.60233e+006	 707443	 802603	 1.06484e+006	 729424	 -425996	 -542595	 -3951.89	 721453	 -941718	 -1.02517e+006	 -1.07676e+006	 -1.17738e+006	 -707266	 398019	 536518	 1017.34	 -696779	 919664	 -15770	 -15836.3	 -16017.4	 4.64557	 9.28217	 -19.4305	 
74	 1.27474e+006	 1.36301e+006	 1.60368e+006	 700913	 805551	 1.06828e+006	 738792	 -424741	 -542775	 -3865.15	 720957	 -941775	 -1.03881e+006	 -1.07592e+006	 -1.17908e+006	 -700735	 399466	 538261	 892.115	 -699348	 922631	 -15765.4	 -15838.4	 -16019.8	 -6.47397	 -12.9838	 -21.7768	 
74.05	 1.28947e+006	 1.3617e+006	 1.60521e+006	 695810	 808476	 1.07198e+006	 747156	 -423493	 -543019	 -3775.68	 720463	 -941923	 -1.05094e+006	 -1.07509e+006	 -1.18093e+006	 -695631	 400908	 540132	 773.744	 -701894	 925820	 -15761.8	 -15840.4	 -16022.4	 -18.1923	 -36.4316	 -24.1633	 
74.1	 1.2989e+006	 1.36111e+006	 1.60722e+006	 694386	 810441	 1.07566e+006	 752491	 -422468	 -543425	 -3672.69	 720336	 -942335	 -1.05872e+006	 -1.07482e+006	 -1.18315e+006	 -694207	 401878	 541991	 663.813	 -703603	 928994	 -15760.9	 -15841.8	 -16024.9	 -30.185	 -60.3339	 -26.253	 
74.15	 1.30093e+006	 1.36177e+006	 1.60995e+006	 698603	 810927	 1.07913e+006	 753560	 -421830	 -544070	 -3549.9	 720865	 -943151	 -1.06045e+006	 -1.07556e+006	 -1.18592e+006	 -698425	 402119	 543745	 562.313	 -704025	 931995	 -15763.9	 -15842.1	 -16027.3	 -29.0025	 -58.0098	 -28.2126	 
74.2	 1.29582e+006	 1.36362e+006	 1.61345e+006	 708200	 811051	 1.08229e+006	 750490	 -421546	 -544967	 -3407.91	 722001	 -944401	 -1.05636e+006	 -1.07725e+006	 -1.18926e+006	 -708025	 402186	 545337	 466.719	 -704130	 934723	 -15770.7	 -15842.2	 -16029.4	 -18.3833	 -36.7857	 -29.3235	 
74.25	 1.28574e+006	 1.36624e+006	 1.61759e+006	 721109	 811181	 1.08524e+006	 744529	 -421488	 -546074	 -3252.31	 723529	 -946015	 -1.04823e+006	 -1.07957e+006	 -1.19309e+006	 -720936	 402260	 546821	 373.889	 -704238	 937272	 -15779.7	 -15842.2	 -16031.5	 -1.61707	 -3.3358	 -30.1685	 
74.3	 1.27414e+006	 1.3701e+006	 1.62215e+006	 734335	 811071	 1.08816e+006	 737655	 -421795	 -547314	 -3091.78	 725693	 -947869	 -1.03889e+006	 -1.08288e+006	 -1.19724e+006	 -734166	 402219	 548287	 281.616	 -704134	 939799	 -15789	 -15842.2	 -16033.5	 11.5336	 22.9711	 -31.3632	 
74.35	 1.26474e+006	 1.37487e+006	 1.62686e+006	 745416	 811034	 1.09118e+006	 732020	 -422369	 -548594	 -2935.03	 728326	 -949798	 -1.03137e+006	 -1.08692e+006	 -1.2015e+006	 -745249	 402218	 549798	 189.488	 -704092	 942409	 -15796.7	 -15842.1	 -16035.5	 20.9116	 41.734	 -32.6682	 
74.4	 1.26049e+006	 1.37922e+006	 1.6314e+006	 752582	 811682	 1.09448e+006	 729329	 -422803	 -549812	 -2788.53	 730723	 -951629	 -1.02806e+006	 -1.09065e+006	 -1.20564e+006	 -752416	 402562	 551452	 98.3971	 -704643	 945269	 -15801.7	 -15842.6	 -16037.8	 27.8034	 55.5127	 -34.6622	 
74.45	 1.26315e+006	 1.38212e+006	 1.63553e+006	 754568	 813493	 1.09826e+006	 730619	 -422789	 -550888	 -2655.7	 732341	 -953216	 -1.0304e+006	 -1.09324e+006	 -1.20948e+006	 -754403	 403486	 553341	 9.99037	 -706200	 948543	 -15803	 -15843.9	 -16040.4	 30.8023	 61.4504	 -38.3711	 
74.5	 1.27297e+006	 1.38333e+006	 1.63911e+006	 751051	 816516	 1.10251e+006	 736043	 -422261	 -551786	 -2536.61	 733056	 -954487	 -1.0386e+006	 -1.0945e+006	 -1.21292e+006	 -750885	 405016	 555460	 -73.7733	 -708808	 952221	 -15800.5	 -15846	 -16043.3	 22.0812	 44.0656	 -43.1509	 
74.55	 1.28806e+006	 1.38363e+006	 1.64221e+006	 743621	 820461	 1.10716e+006	 744514	 -421459	 -552525	 -2427.34	 733277	 -955470	 -1.0511e+006	 -1.09504e+006	 -1.216e+006	 -743454	 407009	 557783	 -151.394	 -712213	 956257	 -15795.2	 -15848.7	 -16046.5	 8.98552	 17.8624	 -49.5653	 
74.6	 1.30471e+006	 1.38381e+006	 1.64504e+006	 734800	 824802	 1.11199e+006	 753889	 -420639	 -553183	 -2321.47	 733443	 -956295	 -1.06486e+006	 -1.09548e+006	 -1.21887e+006	 -734630	 409205	 560186	 -222.503	 -715959	 960443	 -15789	 -15851.8	 -16049.8	 -6.45159	 -12.9884	 -56.973	 
74.65	 1.31877e+006	 1.38427e+006	 1.6479e+006	 727443	 829383	 1.11664e+006	 761778	 -419913	 -553859	 -2212.66	 733758	 -957129	 -1.0765e+006	 -1.09612e+006	 -1.22177e+006	 -727271	 411527	 562495	 -287.946	 -719910	 964480	 -15783.8	 -15855	 -16053	 -19.9604	 -39.991	 -63.667	 
74.7	 1.32709e+006	 1.38544e+006	 1.65105e+006	 724000	 834056	 1.12096e+006	 766364	 -419416	 -554639	 -2096.75	 734459	 -958123	 -1.08345e+006	 -1.09732e+006	 -1.22489e+006	 -723828	 413901	 564634	 -349.416	 -723937	 968242	 -15781.5	 -15858.2	 -16056	 -27.0761	 -54.2243	 -69.841	 
74.75	 1.3282e+006	 1.38782e+006	 1.65467e+006	 725707	 838071	 1.12481e+006	 766787	 -419295	 -555579	 -1971.94	 735816	 -959382	 -1.0845e+006	 -1.09946e+006	 -1.22835e+006	 -725535	 415958	 566525	 -408.634	 -727387	 971593	 -15782.7	 -15861	 -16058.6	 -25.6484	 -51.4252	 -75.1478	 
74.8	 1.32227e+006	 1.39165e+006	 1.65886e+006	 732352	 840721	 1.128e+006	 763141	 -419620	 -556711	 -1838.34	 737959	 -960964	 -1.07982e+006	 -1.10274e+006	 -1.23225e+006	 -732182	 417345	 568074	 -466.599	 -729646	 974376	 -15787.4	 -15862.8	 -16060.8	 -21.0023	 -42.0988	 -77.9926	 
74.85	 1.3111e+006	 1.3967e+006	 1.66353e+006	 742879	 842161	 1.13065e+006	 756455	 -420317	 -558003	 -1697.51	 740770	 -962827	 -1.07087e+006	 -1.10697e+006	 -1.2365e+006	 -742711	 418140	 569348	 -523.44	 -730850	 976705	 -15794.9	 -15863.8	 -16062.6	 -7.95534	 -16.0609	 -79.4937	 
74.9	 1.29804e+006	 1.40236e+006	 1.66848e+006	 754872	 843148	 1.13297e+006	 748654	 -421198	 -559379	 -1552.51	 743920	 -964844	 -1.06039e+006	 -1.11166e+006	 -1.24096e+006	 -754706	 418721	 570448	 -577.776	 -731656	 978755	 -15803.3	 -15864.5	 -16064.2	 7.9522	 15.7359	 -79.8826	 
74.95	 1.28705e+006	 1.40788e+006	 1.67334e+006	 765363	 844487	 1.13522e+006	 742021	 -422043	 -560726	 -1406.42	 747019	 -966824	 -1.05161e+006	 -1.11623e+006	 -1.24535e+006	 -765199	 419486	 571498	 -627.098	 -732760	 980738	 -15810.6	 -15865.4	 -16065.7	 22.0946	 43.9939	 -79.6984	 
